Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est113,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est114,2019,125,67,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est115,2019,25,35,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est116,2019,15,19,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est117,2019,90,60,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est118,2019,25,37,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est119,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est120,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est121,2019,25,37,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est122,2019,60,50,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est123,2019,60,50,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est124,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est125,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est126,2019,30,29,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est127,2019,10,15,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est128,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est129,2019,20,22,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est130,2019,460,150,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est131,2019,20,24,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est132,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est133,2019,10,13,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est134,2019,10,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est135,2019,185,82,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est136,2019,70,54,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est137,2019,85,65,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est138,2019,25,27,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est139,2019,45,43,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est140,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est141,2019,45,41,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est142,2019,4,6,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est143,2019,20,28,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est144,2019,10,20,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est145,2019,10,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est146,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est147,2019,190,118,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est148,2019,45,45,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
